sim_time,reservation_time_trigger,RV_computation_time,Update_V2RB_computation_time,Compute_V2RB_computation_time,Solve_assignment_computation_time,N_V2RBs_at_start,N_V2RBs_after_update,N_V2RBs_after_build,N_Rqs_unassigned,N_Rqs_assigned,N_Rqs_locked,user_requests,request_batch
4680,0.0,0.0,0.0,0.0010268688201904297,0.0020606517791748047,3,3,3,0,0,3,0.06251,0.00431
4740,0.0,0.0,0.0,0.0,0.0030603408813476562,3,3,3,0,0,3,0.0,0.00395
4800,0.0,0.0,0.0,0.0,0.0015804767608642578,3,3,3,0,0,3,0.0,0.00381
4860,0.0,0.03099966049194336,0.0,0.001554727554321289,0.0033469200134277344,1,1,5,0,1,1,0.032,0.0371
4920,0.0,0.02242755889892578,0.0,0.0015285015106201172,0.002897977828979492,1,1,5,0,1,1,0.05901,0.02856
4980,0.0,0.06162095069885254,0.0,0.018670082092285156,0.003107786178588867,2,2,9,0,2,2,0.08271,0.08565
5040,0.0,0.0,0.0,0.0,0.0025720596313476562,6,5,5,0,1,3,0.0,0.0047
5100,0.0,0.0,0.0,0.0,0.003119945526123047,4,4,4,0,1,2,0.10543,0.00448
5160,0.0,0.0,0.0,0.0,0.0015676021575927734,3,3,3,0,0,3,0.0292,0.00389
5220,0.0,0.02842235565185547,0.0,0.0015230178833007812,0.002559185028076172,2,2,6,0,1,2,0.02989,0.03396
5280,0.0,0.0,0.0,0.0,0.0026199817657470703,2,2,2,0,0,2,0.0,0.00423
5340,0.0,0.0,0.0,0.0015668869018554688,0.0016150474548339844,2,2,2,0,0,2,0.0,0.00368
5400,0.0,0.01261281967163086,0.0,0.0015606880187988281,0.003145456314086914,2,2,7,0,1,2,0.0431,0.01827
5460,0.0,0.0075528621673583984,0.0,0.0030241012573242188,0.0025315284729003906,1,3,7,0,1,2,0.1077,0.01439
5520,0.0,0.027814865112304688,0.0,0.0005064010620117188,0.0020170211791992188,2,2,5,0,1,3,0.10677999999999999,0.03324
5580,0.0,0.041968345642089844,0.0,0.03124380111694336,0.0030508041381835938,3,2,10,0,3,2,0.10738,0.07861
5640,0.0,0.0,0.04709339141845703,0.0,0.002521038055419922,10,8,8,0,3,2,0.0,0.05128
5700,0.0,0.0,0.020542144775390625,0.002077817916870117,0.003188610076904297,8,6,6,0,3,2,0.09718,0.02789
5760,0.0,0.0,0.0031249523162841797,0.006235599517822266,0.0032167434692382812,5,4,4,0,2,2,0.03863,0.01294
5820,0.0,0.0,0.0,0.0,0.0030558109283447266,3,3,3,0,1,2,0.0,0.00408
5880,0.0,0.0,0.0010073184967041016,0.0,0.0020284652709960938,3,3,3,0,0,3,0.0,0.00419
5940,0.0,0.0,0.0,0.0,0.0031549930572509766,3,3,3,0,0,3,0.0,0.004
6000,0.0,0.0,0.0,0.0,0.0031113624572753906,1,1,1,0,0,1,0.0,0.00314
6060,0.0,0.0,0.0,0.0,0.001960277557373047,1,1,1,0,0,1,0.02836,0.00328
6120,0.0,0.0,0.0,0.0,0.0015909671783447266,1,1,1,0,0,1,0.0,0.00323
6180,0.0,0.0,0.0,0.0,0.0015637874603271484,0,0,0,0,0,0,0.0,0.00301
6240,0.0,0.0,0.0,0.0,0.001810312271118164,0,0,0,0,0,0,0.03115,0.00277
6300,0.0,0.0,0.0,0.0,0.0015146732330322266,0,0,0,0,0,0,0.0,0.0029
6360,0.0,0.0,0.0,0.0,0.0025568008422851562,0,0,0,0,0,0,0.0,0.00275
6420,0.0,0.03827643394470215,0.0,0.0010614395141601562,0.0015633106231689453,0,0,5,0,1,0,0.03798,0.04225
6480,0.0,0.0,0.0,0.0,0.0031270980834960938,1,1,1,0,0,1,0.0,0.00326
6540,0.0,0.0,0.001577615737915039,0.0,0.0015735626220703125,1,1,1,0,0,1,0.02504,0.00335
6600,0.0,0.02912425994873047,0.0,0.0015511512756347656,0.0015730857849121094,1,1,5,0,1,1,0.06073,0.03344
6660,0.0,0.03111743927001953,0.0,0.0031194686889648438,0.0031850337982177734,4,4,7,0,2,1,0.17078,0.03833
6720,0.0,0.0,0.020742416381835938,0.0,0.0019659996032714844,6,4,4,0,2,0,0.0,0.02451
6780,0.0,0.0,0.0,0.0,0.001584768295288086,3,2,2,0,1,1,0.0,0.00369
6840,0.0,0.0560297966003418,0.0,0.0036361217498779297,0.0031261444091796875,1,3,10,0,2,2,0.08054,0.06542
6900,0.0,0.020793676376342773,0.03705787658691406,0.0073277950286865234,0.003995418548583984,8,8,17,0,3,2,0.05695,0.06995
6960,0.0,0.0,0.025161027908325195,0.0,0.0033910274505615234,11,8,8,0,2,3,0.0,0.02965
7020,0.0,0.0,0.0,0.0,0.0031790733337402344,5,4,5,0,1,3,0.0,0.00471
7080,0.0,0.0,0.0015468597412109375,0.0,0.001523733139038086,2,2,2,0,0,3,0.0,0.0036
7140,0.0,0.042333364486694336,0.0010068416595458984,0.0005054473876953125,0.003059864044189453,2,2,5,0,1,3,0.04331,0.04816
