time,event,station_id,ch_op_id,vid,op_id,veh_type,current_soc,socket_id,socket_power,initial_soc,transferred_power,connection_duration
5731.423359511282,detach,1,op_0,1,0,default_vehtype,1.0,1,7.5,0.856,7.190465332315021,3451.423359511282
5760.000000000072,detach,1,op_0,1,0,default_vehtype,1.0,1,7.5,1.0,1.4988010832439613e-13,7.185008144006133e-11
6108.2613024,detach,1,op_0,0,0,default_vehtype,1.0,1,7.5,0.998,0.10054438000000054,48.261302400000204
6799.565393045412,detach,1,op_0,3,0,default_vehtype,1.0,2,7.5,0.822,8.915761235511088,4279.565393045412
7405.192704187378,detach,1,op_0,2,0,default_vehtype,1.0,0,7.5,0.771,11.427484800390125,5485.192704187378
