,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,1.0,2980,71200.0
1,0,1,1.0,2980,71200.0
2,0,2,0.988950303992188,2980,12685.192704187379
3,0,3,0.9997393720420258,2983,7475.838948775256
4,0,4,0.9405608829227075,2971,7475.335721549392
