sim_time,reservation_time_trigger,RV_computation_time,Update_V2RB_computation_time,Compute_V2RB_computation_time,Solve_assignment_computation_time,N_V2RBs_at_start,N_V2RBs_after_update,N_V2RBs_after_build,N_Rqs_unassigned,N_Rqs_assigned,N_Rqs_locked,user_requests,request_batch
2400,0.0,0.07434344291687012,0.0,0.06064438819885254,0.0031630992889404297,7,9,18,0,3,9,0.07287,0.14051
2460,0.0,0.0,0.0,0.0,0.003176450729370117,11,10,10,0,2,9,0.0,0.00751
2520,0.0,0.12613677978515625,0.0004010200500488281,0.04778003692626953,0.003267526626586914,5,7,21,0,6,6,0.19010999999999997,0.18188
2580,0.0,0.0,0.03420758247375488,0.004610300064086914,0.0032584667205810547,17,16,17,0,5,5,0.0,0.04573
2640,0.0,0.03629565238952637,0.001007080078125,0.006552457809448242,0.003049135208129883,9,11,12,0,2,8,0.03668,0.04947
2700,0.0,0.06423211097717285,0.0,0.015469789505004883,0.0031108856201171875,8,10,12,0,3,8,0.05652,0.08436
2760,0.0,0.12374711036682129,0.012455224990844727,0.04650759696960449,0.0063135623931884766,7,14,23,0,6,8,0.08433,0.1923
2820,0.0,0.0,0.006379365921020508,0.01262044906616211,0.0031604766845703125,12,12,16,0,4,7,0.0,0.02564
2880,0.0,0.0,0.0015583038330078125,0.009517431259155273,0.003146648406982422,9,9,9,0,2,7,0.0,0.01553
2940,0.0,0.058104753494262695,0.0015447139739990234,0.02668285369873047,0.003200054168701172,7,9,13,0,3,7,0.039970000000000006,0.09246
3000,0.0,0.04639315605163574,0.003225564956665039,0.021007299423217773,0.0029053688049316406,8,8,14,0,3,5,0.01123,0.07725
3060,0.0,0.09416794776916504,0.0,0.06015491485595703,0.0031232833862304688,9,9,21,0,5,5,0.07685,0.16119
3120,0.0,0.05916261672973633,0.0033597946166992188,0.021715402603149414,0.003185272216796875,11,13,21,0,5,7,0.05258,0.09018
3180,0.0,0.07328438758850098,0.02443552017211914,0.03546333312988281,0.0030536651611328125,8,10,16,0,3,8,0.07188,0.1398
3240,0.0,0.06514906883239746,0.01556086540222168,0.01586604118347168,0.003143787384033203,9,10,16,0,4,7,0.03991,0.10244
3300,0.0,0.0,0.0,0.0,0.0031499862670898438,10,10,11,0,2,8,0.0,0.00661
3360,0.0,0.06183671951293945,0.0,0.012550115585327148,0.00315093994140625,7,7,13,0,3,8,0.059289999999999995,0.08252
3420,0.0,0.03904366493225098,0.006310701370239258,0.03754997253417969,0.0025484561920166016,9,9,15,0,4,5,0.02858,0.08787
3480,0.0,0.13491010665893555,0.0,0.029928207397460938,0.0031027793884277344,7,7,19,0,4,6,0.09823,0.17184
3540,0.0,0.06530356407165527,0.0015761852264404297,0.043723344802856445,0.0036804676055908203,8,8,16,0,4,6,0.06688,0.11706
3600,0.0,0.0,0.0030281543731689453,0.0,0.0030536651611328125,11,11,11,0,2,7,0.0,0.00911
3660,0.0,0.06517219543457031,0.0016455650329589844,0.0200192928314209,0.0030803680419921875,7,9,14,0,2,9,0.06568,0.09362
3720,0.0,0.039861440658569336,0.001577615737915039,0.008598089218139648,0.0030813217163085938,11,11,17,0,3,8,0.03418,0.05566
3780,0.0,0.05293130874633789,0.0,0.06466388702392578,0.0031299591064453125,9,11,19,0,4,7,0.05452,0.12336
3840,0.0,0.06917476654052734,0.003038167953491211,0.00561833381652832,0.004817485809326172,10,12,19,0,5,5,0.06011,0.08516
3900,0.0,0.021933317184448242,0.0,0.004592180252075195,0.0030710697174072266,8,10,14,0,2,7,0.02109,0.0324
3960,0.0,0.0,0.0015614032745361328,0.0,0.003130197525024414,5,5,6,0,1,5,0.0,0.00579
4020,0.0,0.03806185722351074,0.001016855239868164,0.0020754337310791016,0.0031349658966064453,5,4,13,0,3,5,0.03356,0.04687
4080,0.0,0.019055604934692383,0.0,0.0032372474670410156,0.0031518936157226562,9,9,12,0,2,7,0.01962,0.02811
4140,0.0,0.03765058517456055,0.0,0.012436151504516602,0.0033240318298339844,7,7,15,0,3,6,0.03877,0.05709
4200,0.0,0.06817483901977539,0.0,0.009857654571533203,0.0036268234252929688,8,8,16,0,4,4,0.07367,0.08445
4260,0.0,0.03932356834411621,0.0,0.0015654563903808594,0.0032613277435302734,7,6,9,0,2,5,0.04267,0.04702
4320,0.0,0.02982926368713379,0.0015685558319091797,0.017316818237304688,0.003226757049560547,8,8,15,0,2,6,0.01726,0.05449
4380,0.0,0.0,0.0015518665313720703,0.0,0.0015642642974853516,6,6,6,0,0,6,0.0,0.00492
4440,0.0,0.06186676025390625,0.0,0.0030345916748046875,0.003058910369873047,4,4,12,0,2,4,0.0464,0.06882
4500,0.0,0.0,0.0,0.0,0.002564668655395508,6,6,6,0,0,6,0.0,0.00482
4560,0.0,0.0,0.0,0.0,0.001569509506225586,4,4,4,0,0,4,0.0,0.00411
4620,0.0,0.07139706611633301,0.0,0.002911806106567383,0.0032134056091308594,4,4,9,0,2,4,0.06815,0.07817
4680,0.0,0.10120034217834473,0.0016007423400878906,0.1168508529663086,0.0032002925872802734,5,7,29,0,6,3,0.0846,0.22532
4740,0.0,0.041552066802978516,0.0,0.017232418060302734,0.0032684803009033203,11,11,13,0,4,4,0.03777,0.06471
