,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,0.8186786877422874,2983,7345.24770946517
1,0,1,0.8529991246199531,2971,7460.093956077265
2,0,2,0.687365992821529,2974,7345.456713545049
3,0,3,0.9421188463023557,2971,7424.335826896074
4,0,4,0.7682463302916817,2992,7200.0
