,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,1.0,2980,71200.0
1,0,1,1.0,2980,71200.0
2,0,2,0.973821564692188,2980,12688.282447387386
3,0,3,0.9995529559062521,2971,7579.898644077266
4,0,4,0.9403590258227074,2971,7475.335721549392
