time,event,station_id,ch_op_id,vid,op_id,veh_type,current_soc,socket_id,socket_power,initial_soc,transferred_power,connection_duration
5917.575769111281,detach,1,op_0,1,0,default_vehtype,1.0,2,7.5,0.856,7.203282852315018,3457.5757691112813
5940.000000000072,detach,1,op_0,1,0,default_vehtype,1.0,2,7.5,1.0,1.4988010832439613e-13,7.185008144006133e-11
6106.380278399991,detach,1,op_0,0,0,default_vehtype,1.0,2,7.5,0.998,0.09662557999998156,46.38027839999086
6497.110848245421,detach,1,op_0,3,0,default_vehtype,1.0,0,7.5,0.822,8.910647600511107,4277.110848245421
7768.282447387386,detach,1,op_0,2,0,default_vehtype,1.0,1,7.5,0.771,11.433921765390142,5488.282447387386
