sim_time,reservation_time_trigger,RV_computation_time,Update_V2RB_computation_time,Compute_V2RB_computation_time,Solve_assignment_computation_time,N_V2RBs_at_start,N_V2RBs_after_update,N_V2RBs_after_build,N_Rqs_unassigned,N_Rqs_assigned,N_Rqs_locked,user_requests,request_batch
5940,0.0,0.0,0.0010097026824951172,0.0,0.0020194053649902344,4,4,4,0,0,4,0.0,0.00416
6000,0.0,0.0,0.0,0.0,0.0025246143341064453,3,3,3,0,0,3,0.0,0.00378
6060,0.0,0.025043487548828125,0.0015382766723632812,0.0,0.0031638145446777344,1,3,6,0,1,2,4e-05,0.03073
6120,0.0,0.0,0.0005059242248535156,0.0,0.0029184818267822266,1,1,1,0,0,1,0.0,0.00459
6180,0.0,0.0,0.0,0.0,0.002526998519897461,1,1,1,0,0,1,0.0,0.0039
6240,0.0,0.0,0.0,0.0,0.0020258426666259766,0,0,0,0,0,0,7e-05,0.00285
6300,0.0,0.0,0.0,0.0,0.0030307769775390625,0,0,0,0,0,0,0.0,0.00277
6360,0.0,0.0,0.0,0.0,0.002546548843383789,0,0,0,0,0,0,0.0,0.00262
6420,0.0,0.0,0.0,0.0,0.003049135208129883,0,0,0,0,0,0,4e-05,0.00264
6480,0.0,0.0,0.0,0.0,0.0021796226501464844,0,0,0,0,0,0,0.0,0.00288
6540,0.0,0.0,0.0,0.0015540122985839844,0.0015988349914550781,0,0,0,0,0,0,5e-05,0.00266
6600,0.0,0.03928112983703613,0.0,0.0015120506286621094,0.002033233642578125,0,0,5,0,1,0,0.00010999999999999999,0.04437
6660,0.0,0.0312657356262207,0.0010166168212890625,0.0005064010620117188,0.003055572509765625,4,3,8,0,2,0,0.0001,0.03666
6720,0.0,0.0,0.020612478256225586,0.0,0.0015931129455566406,8,4,4,0,2,0,0.0,0.02401
6780,0.0,0.0,0.0010256767272949219,0.0,0.0016181468963623047,4,2,2,0,1,1,0.0,0.00369
6840,0.0,0.0,0.0,0.0,0.003115415573120117,2,2,2,0,0,2,8e-05,0.00356
6900,0.0,0.020824193954467773,0.0010097026824951172,0.0005040168762207031,0.0020635128021240234,2,2,7,0,1,2,9e-05,0.02616
6960,0.0,0.0,0.0015764236450195312,0.0,0.0034914016723632812,7,7,7,0,1,2,0.0,0.0062
7020,0.0,0.0,0.0005047321319580078,0.0010263919830322266,0.002023935317993164,5,3,4,0,1,1,0.0,0.00507
7080,0.0,0.0,0.0,0.0,0.002547740936279297,2,2,2,0,0,2,0.0,0.00362
7140,0.0,0.0,0.0,0.0,0.0015764236450195312,2,2,2,0,0,2,4e-05,0.00343
