operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,1,unmanned_bike_collector,route,False,420.0,504.1658449306271,2991;-1;-1,598;-1;-1,938.9320684809306,0.75,0.7499061067931518,0.0,,0,,0,,,2991;3010;5658;3008;4585;330;4588;5827;7412;4686;5074;5295;5274;7181;604;603;602;3851;4573;1400;971;598,2991:420;3010:424.047268930627;5658:424.854868930627;3008:432.957748930627;4585:455.286028930627;330:464.88170893062704;4588:465.45410893062706;5827:467.73442093062704;7412:470.633068930627;4686:471.70378093062703;5074:478.64429293062705;5295:478.87454893062704;5274:424.047268930627;7181:424.854868930627;604:432.957748930627;603:455.286028930627;602:464.88170893062704;3851:465.45410893062706;4573:467.73442093062704;1400:470.633068930627;971:471.70378093062703;598:478.64429293062705
0,1,unmanned_bike_collector,boarding,True,504.1658449306271,534.1658449306271,598;-1;-1,598;-1;-1,0.0,0.7499061067931518,0.7499061067931518,0.0,,0,26,1,26,,,
0,1,unmanned_bike_collector,route,False,534.1658449306271,617.6527461949695,598;-1;-1,2980;-1;-1,786.4600013473325,0.7499061067931518,0.7498274607930171,0.0,,0,26,1,,,598;1368;591;585;940;1370;939;1903;983;3921;840;2881;5099;1157;2058;2092;915;2980,598:534.1658449306271;1368:535.1261809306271;591:535.1261809306271;585:540.9971329306271;940:554.1683809306271;1370:560.7482449306272;939:567.7748689306271;1903:568.4715409306272;983:569.2931329306272;3921:570.2756449306272;840:574.0737889306272;2881:578.6346289306272;5099:585.2652529306272;1157:586.4181169306272;2058:591.15725978777;2092:596.9470883591986;915:540.9971329306271;2980:554.1683809306271
0,1,unmanned_bike_collector,boarding,True,617.6527461949695,647.6527461949695,2980;-1;-1,2980;-1;-1,0.0,0.7498274607930171,0.7498274607930171,0.0,,0,26,1,,26,,
0,0,unmanned_bike_collector,route,False,960,1245.230306513517,2976;-1;-1,1073;-1;-1,2766.445278088836,0.75,0.7497233554721912,0.0,,0,,0,,,2976;7557;2806;4344;2996;3013;7322;2804;3061;1173;3425;3125;3406;2825;1944;130;99;4526;714;2800;4332;799;3653;3825;7127;1836;4248;5046;7138;6879;1367;3637;3640;3643;7179;5275;5297;5072;1464;2847;5825;4587;5794;3202;2065;2023;4203;537;18;5629;1068;2559;6740;1717;2067;2720;4210;4976;1079;3450;4216;4617;4623;4211;1066;4117;5334;4196;1081;1073,2976:960;7557:964.9903533706603;2806:972.8241933706603;4344:974.0271933706603;2996:976.0706733706603;3013:980.8557933706603;7322:984.8664333706603;2804:988.1931933706603;3061:994.8612333706603;1173:1000.4595933706603;3425:1001.6425533706603;3125:1002.8960733706602;3406:1015.2504333706603;2825:1017.7201533706603;1944:1019.0315133706604;130:964.9903533706603;99:972.8241933706603;4526:974.0271933706603;714:976.0706733706603;2800:980.8557933706603;4332:984.8664333706603;799:988.1931933706603;3653:994.8612333706603;3825:1000.4595933706603;7127:1001.6425533706603;1836:1002.8960733706602;4248:1015.2504333706603;5046:1017.7201533706603;7138:1019.0315133706604;6879:1021.4191533706604;1367:1021.8993933706604;3637:1030.3089933706603;3640:1033.1058333706603;3643:1035.1122333706603;7179:1035.9278733706603;5275:1037.1087933706604;5297:1041.7050333706604;5072:1042.9536333706603;1464:1021.4191533706604;2847:1021.8993933706604;5825:1030.3089933706603;4587:1033.1058333706603;5794:1035.1122333706603;3202:1035.9278733706603;2065:1037.1087933706604;2023:1041.7050333706604;4203:1042.9536333706603;537:1086.5137533706604;18:1087.8647133706604;5629:1102.4099133706604;1068:1118.7504333706604;2559:1120.3890333706604;6740:1126.6554333706604;1717:1138.1483133706604;2067:1086.5137533706604;2720:1087.8647133706604;4210:1102.4099133706604;4976:1118.7504333706604;1079:1120.3890333706604;3450:1126.6554333706604;4216:1138.1483133706604;4617:1140.0414333706603;4623:1140.8945613706603;4211:1141.9581453706603;1066:1145.5365453706604;4117:1150.0458333706604;5334:1153.4246493706603;4196:1153.6549053706603;1081:1160.5954173706602;1073:1161.6661293706602
0,0,unmanned_bike_collector,boarding,True,1245.230306513517,1275.230306513517,1073;-1;-1,1073;-1;-1,0.0,0.7497233554721912,0.7497233554721912,0,,0,48,1,48,,,
0,0,unmanned_bike_collector,route,False,1275.230306513517,1467.53275177786,1073;-1;-1,2980;-1;-1,2195.4910013473323,0.7497233554721912,0.7495038063720565,0.0,,0,48,1,,,1073;5335;4118;4180;4213;4620;1421;4214;3449;4218;4978;1076;1711;98;2497;7434;2760;542;1074;4204;5649;5760;205;5793;1407;5826;7411;4686;5074;5295;5274;7181;604;603;602;3851;4573;1400;971;598;1368;591;585;940;1370;939;1903;983;3921;840;2881;5099;1157;2058;2092;915;2980,1073:1275.230306513517;5335:1275.621986513517;4118:1277.471546513517;4180:1278.834146513517;4213:1279.581026513517;4620:1280.1972265135169;1421:1282.9525465135168;4214:1285.6478665135169;3449:1288.659026513517;4218:1289.9804665135168;4978:1292.0731465135168;1076:1293.6435865135168;1711:1294.7732665135168;98:1303.3890745135168;2497:1304.8997065135168;7434:1312.1075545135168;2760:1318.6460905135168;542:1275.621986513517;1074:1277.471546513517;4204:1278.834146513517;5649:1279.581026513517;5760:1280.1972265135169;205:1282.9525465135168;5793:1285.6478665135169;1407:1288.659026513517;5826:1289.9804665135168;7411:1292.0731465135168;4686:1293.6435865135168;5074:1294.7732665135168;5295:1303.3890745135168;5274:1304.8997065135168;7181:1312.1075545135168;604:1318.6460905135168;603:1326.1741945135168;602:1327.107602513517;3851:1328.0892505135168;4573:1328.8900345135169;1400:1334.448362513517;971:1339.592618513517;598:1343.7139705135169;1368:1345.3341145135169;591:1347.614426513517;585:1350.513074513517;940:1351.583786513517;1370:1358.524298513517;939:1358.754554513517;1903:1362.1333705135169;983:1366.6426585135168;3921:1370.221058513517;840:1371.284642513517;2881:1372.137770513517;5099:1373.141162513517;1157:1377.447482513517;2058:1379.180162513517;2092:1326.1741945135168;915:1327.107602513517;2980:1328.0892505135168
0,0,unmanned_bike_collector,boarding,True,1467.53275177786,1497.53275177786,2980;-1;-1,2980;-1;-1,0.0,0.7495038063720565,0.7495038063720565,0.0,,0,48,1,,48,,
0,1,unmanned_bike_collector,route,True,1800.0,2009.647429021372,2980;-1;-1,598;-1;-1,1600.103998652667,0.7498274607930171,0.7496674503931519,0.0,,0,,0,,,2980;914;2135;1730;2664;2579;2961;2407;2581;370;361;2874;1887;1805;363;366;2314;2877;1748;2880;906;984;2268;1857;1806;1371;938;5442;4054;2205;1369;2047;3631;4079;4572;4591;3195;3259;1405;1402;1400;971;598,2980:1800;914:1815.8821707356576;2135:1823.8330278785147;1730:1839.2893707356575;2664:1841.1114850213717;2579:1845.9874278785146;2961:1815.8821707356576;2407:1823.8330278785147;2581:1839.2893707356575;370:1841.1114850213717;361:1845.9874278785146;2874:1862.7582850213716;1887:1868.0070850213717;1805:1876.4943421642288;363:1878.0771901642288;366:1880.5742941642288;2314:1881.1603021642288;2877:1886.8156861642287;1748:1887.8463661642288;2880:1894.7550541642288;906:1896.1601341642288;984:1897.3050061642289;2268:1910.4761101642289;1857:1911.5946301642289;1806:1912.756422164229;1371:1862.7582850213716;938:1868.0070850213717;5442:1876.4943421642288;4054:1878.0771901642288;2205:1880.5742941642288;1369:1881.1603021642288;2047:1886.8156861642287;3631:1887.8463661642288;4079:1894.7550541642288;4572:1896.1601341642288;4591:1897.3050061642289;3195:1910.4761101642289;3259:1911.5946301642289;1405:1912.756422164229;1402:1924.981734164229;1400:1927.751430164229;971:1928.499294164229;598:1928.885214164229
0,1,unmanned_bike_collector,boarding,True,2009.647429021372,2039.647429021372,598;-1;-1,598;-1;-1,0.0,0.7496674503931519,0.7496674503931519,0.0,,0,,0,,,,
