,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,0.8189080244651372,2971,7424.335826896074
1,0,1,0.8528470816531859,2992,7200.0
2,0,2,0.6872076756413436,2972,7444.5639171876655
3,0,3,0.9420565855795058,2983,7345.24770946517
4,0,4,0.7681503832003214,2974,7345.456713545049
