request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
21,BasicRequest,1,600,600,2989;-1;-1,2983;-1;-1,,,,,228.90991779071337,2321.4607625416584,0:t_wait:58.078906640971695;t_drive:288.9099177907134;fare:232;vid:10,,,0,10,658.0789066409714,946.9888244316849,232,0
27,BasicRequest,1,780,780,2973;-1;-1,2977;-1;-1,,,,,143.39508320755175,1540.4760006777287,0:t_wait:60.70015840362237;t_drive:173.3950832075517;fare:154;vid:4,,,0,4,840.7001584036223,1014.095241611174,154,0
29,BasicRequest,1,900,900,2975;-1;-1,2976;-1;-1,,,,,43.17503937342681,359.7919947785567,0:t_wait:170.54093297019858;t_drive:73.1750393734269;fare:100;vid:6,,,0,5,935.4544438273412,1008.629483200768,100,0
17,BasicRequest,1,540,540,2980;-1;-1,2990;-1;-1,,,,,293.09504204314567,2515.582030976973,0:t_wait:178.0296349786281;t_drive:323.09504204314567;fare:251;vid:2,,,0,8,684.3019137412629,1007.3969557844088,251,0
16,BasicRequest,1,540,540,2980;-1;-1,2993;-1;-1,,,,,280.34763418232785,2980.034721126262,0:t_wait:144.30191374126298;t_drive:310.34763418232785;fare:298;vid:8,,,0,2,718.0296349786281,1028.3772691609558,298,0
19,BasicRequest,1,600,600,2981;-1;-1,2974;-1;-1,,,,,162.7755748063922,1500.4598469308316,0:t_wait:92.93399886014049;t_drive:192.77557480639223;fare:150;vid:0,,,0,6,822.4892765744262,1045.2648513808183,150,0
25,BasicRequest,1,660,660,2975;-1;-1,2971;-1;-1,,,,,194.97278947592864,2124.3296456327384,0:t_wait:275.4544438273414;t_drive:224.9727894759286;fare:212;vid:5,,,0,7,805.0189832559131,1029.991772731842,212,0
23,BasicRequest,1,660,660,2969;-1;-1,2983;-1;-1,,,,,279.6765855629719,3227.3280516466893,0:t_wait:59.78738858299903;t_drive:309.6765855629719;fare:322;vid:11,,,0,11,719.787388582999,1029.4639741459712,322,0
24,BasicRequest,1,660,660,2989;-1;-1,2979;-1;-1,,,,,271.3270624720319,2658.2385110764562,0:t_wait:77.51251282031217;t_drive:301.3270624720319;fare:265;vid:1,,,0,4,737.5125128203123,1129.9277181494872,265,0
28,BasicRequest,1,840,840,2985;-1;-1,2972;-1;-1,,,,,121.29189445184034,1503.3785975454011,0:t_wait:70.88845450802194;t_drive:151.29189445184045;fare:150;vid:5,,,0,6,977.5324567937364,1182.3980975312907,150,0
31,BasicRequest,1,1020,1020,2986;-1;-1,2983;-1;-1,,,,,133.85582951434202,1163.365297003021,0:t_wait:102.61054395382598;t_drive:163.85582951434208;fare:116;vid:5,,,0,5,1122.6105439538258,1286.4663734681678,116,0
33,BasicRequest,1,1080,1080,2967;-1;-1,2985;-1;-1,,,,,260.0224157999395,2734.66777499916,0:t_wait:103.09018014133926;t_drive:290.0224157999396;fare:273;vid:3,,,0,2,1085.8647695471266,1375.8871853470662,273,0
30,BasicRequest,1,960,960,2981;-1;-1,2973;-1;-1,,,,,200.76132754348157,2129.1388889142154,0:t_wait:145.3054029665143;t_drive:230.76132754348168;fare:212;vid:10,,,0,10,1105.3054029665143,1336.0667305099955,212,0
32,BasicRequest,1,1080,1080,2968;-1;-1,2979;-1;-1,,,,,230.26400605497906,2772.5724880283537,0:t_wait:32.15879950498038;t_drive:260.26400605497906;fare:277;vid:2,,,0,0,1134.5952464750255,1394.8592525300055,277,0
42,BasicRequest,1,1320,1320,2977;-1;-1,2984;-1;-1,,,,,46.326631425678904,386.05526188065755,0:t_wait:14.744653285862796;t_drive:76.3266314256789;fare:100;vid:5,,,0,5,1334.7446532858628,1411.0712847115417,100,0
34,BasicRequest,1,1080,1080,2967;-1;-1,2984;-1;-1,,,,,278.3249314716273,2823.715972615483,0:t_wait:103.09018014133926;t_drive:381.9730114716274;fare:282;vid:3,,,0,2,1085.8647695471266,1467.8377810187537,282,0
41,BasicRequest,1,1320,1320,2968;-1;-1,2969;-1;-1,,,,,31.637641524974335,439.4116878468658,0:t_wait:69.38421009919307;t_drive:61.63764152497424;fare:100;vid:3,,,0,3,1389.3842100991924,1451.0218516241669,100,0
37,BasicRequest,1,1200,1200,2979;-1;-1,2990;-1;-1,,,,,216.96869144371541,1831.0588286976285,0:t_wait:0;t_drive:246.96869144371544;fare:183;vid:4,,,0,4,1200.0,1446.9686914437157,183,0
35,BasicRequest,1,1140,1140,2975;-1;-1,2991;-1;-1,,,,,196.73489181346008,1899.584204386462,0:t_wait:102.32456407345876;t_drive:226.73489181346008;fare:189;vid:11,,,0,11,1242.3245640734585,1469.0594558869186,189,0
43,BasicRequest,1,1380,1380,2971;-1;-1,2988;-1;-1,,,,,56.124238253750924,514.710509971057,0:t_wait:89.28571634340756;t_drive:86.12423825375095;fare:100;vid:6,,,0,6,1469.2857163434073,1555.4099545971583,100,0
36,BasicRequest,1,1200,1200,2991;-1;-1,2975;-1;-1,,,,,246.9594921865399,2902.561795613538,0:t_wait:46.36268719045643;t_drive:276.9594921865398;fare:290;vid:8,,,0,8,1246.3626871904564,1523.3221793769962,290,0
40,BasicRequest,1,1320,1320,2970;-1;-1,2988;-1;-1,,,,,125.1181991475778,1089.6601840862809,0:t_wait:268.4001864141285;t_drive:171.1166677190065;fare:108;vid:9,,,0.0,7.0,1434.470301963316,1589.5885011108942,108.0,0
54,BasicRequest,1,1620,1620,2966;-1;-1,2978;-1;-1,,,,,267.09514930965764,2602.981249217213,0:,,,,,,,,0
47,BasicRequest,1,1440,1440,2979;-1;-1,2975;-1;-1,,,,,151.75974624928307,1224.9515235059305,0:t_wait:0;t_drive:181.75974624928313;fare:122;vid:0,,,0,0,1440.0,1621.7597462492827,122,0
38,BasicRequest,1,1260,1260,2968;-1;-1,2980;-1;-1,,,,,169.91334574126316,1986.8272857490092,0:t_wait:129.3842100991933;t_drive:199.91334574126313;fare:198;vid:3,,,0,3,1389.3842100991924,1636.1069638404565,198,0
44,BasicRequest,1,1380,1380,2985;-1;-1,2973;-1;-1,,,,,75.71814732417145,1051.6409350579368,0:t_wait:105.98017475413963;t_drive:105.71814732417147;fare:105;vid:5,,,0,5,1485.9801747541394,1621.6983220783106,105,0
39,BasicRequest,1,1320,1320,2992;-1;-1,2972;-1;-1,,,,,188.05095992337937,2128.104221158046,0:t_wait:131.62933504116836;t_drive:218.05095992337942;fare:212;vid:9,,,0,9,1451.6293350411677,1669.680294964547,212,0
45,BasicRequest,1,1440,1440,2976;-1;-1,2969;-1;-1,,,,,227.2210464187139,2155.6176815340255,0:t_wait:71.2055283255263;t_drive:257.22104641871397;fare:215;vid:2,,,0,2,1511.2055283255263,1768.4265747442403,215,0
48,BasicRequest,1,1500,1500,2970;-1;-1,2984;-1;-1,,,,,220.45558119883816,1786.1421290379371,0:t_wait:11.053039959097987;t_drive:250.45558119883822;fare:178;vid:4,,,0,4,1511.0530399590978,1761.5086211579364,178,0
49,BasicRequest,1,1500,1500,2985;-1;-1,2971;-1;-1,,,,,164.6347673666765,1859.0277426936095,0:t_wait:15.980174754139398;t_drive:264.2840153666766;fare:185;vid:5,,,0,5,1515.9801747541394,1780.2641901208158,185,0
46,BasicRequest,1,1440,1440,2991;-1;-1,2976;-1;-1,,,,,241.50016355996672,2179.155790392095,0:t_wait:29.059455886918613;t_drive:271.5001635599667;fare:217;vid:11,,,0,11,1469.0594558869186,1740.5596194468853,217,0
51,BasicRequest,1,1560,1560,2984;-1;-1,2990;-1;-1,,,,,201.62318455634963,1680.1932046362458,0:t_wait:51.44517778093996;t_drive:231.62318455634954;fare:168;vid:8,,,0,8,1611.44517778094,1843.0683623372897,168,0
56,BasicRequest,1,1680,1680,2977;-1;-1,2980;-1;-1,,,,,188.55199336745426,1527.828435539931,0:t_wait:75.09280689025809;t_drive:218.55199336745432;fare:152;vid:0,,,0,0,1755.0928068902579,1973.644800257712,152,0
52,BasicRequest,1,1560,1560,2976;-1;-1,2980;-1;-1,,,,,218.71001463500278,1779.1452794361685,0:t_wait:134.9347856227098;t_drive:248.71001463500284;fare:177;vid:0,,,0,0,1694.9347856227093,1973.644800257712,177,0
61,BasicRequest,1,1800,1800,2990;-1;-1,2972;-1;-1,,,,,119.50695650951727,1049.0361952928322,0:t_wait:8.654347179038496;t_drive:149.5069565095173;fare:104;vid:7,,,0,7,1808.6543471790385,1958.161303688556,104,0
50,BasicRequest,1,1560,1560,2968;-1;-1,2985;-1;-1,,,,,233.7283858420857,2369.472914473413,0:t_wait:193.8026545632165;t_drive:263.7283858420856;fare:236;vid:6,,,0,6,1753.8026545632158,2017.5310404053014,236,0
58,BasicRequest,1,1740,1740,2987;-1;-1,2970;-1;-1,,,,,182.8949797248651,1680.7188240627274,0:t_wait:63.18256658185851;t_drive:212.89497972486515;fare:168;vid:9,,,0,9,1803.1825665818587,2016.0775463067241,168,0
55,BasicRequest,1,1620,1620,2981;-1;-1,2993;-1;-1,,,,,230.33291487224398,3062.6160462581374,0:t_wait:164.55559515054028;t_drive:260.3329148722439;fare:306;vid:3,,,0,3,1784.5555951505398,2044.8885100227837,306,0
53,BasicRequest,1,1620,1620,2970;-1;-1,2975;-1;-1,,,,,196.67695541789826,2138.531028482485,0:t_wait:151.27250713813646;t_drive:226.67695541789817;fare:213;vid:7,,,0,7,1771.2725071381365,2076.3843425560344,213,0
66,BasicRequest,1,1920,1920,2984;-1;-1,2989;-1;-1,,,,,160.43873578345932,1836.5458648621607,0:t_wait:0;t_drive:190.43873578345938;fare:183;vid:4,,,0,4,1920.0,2110.4387357834594,183,0
69,BasicRequest,1,2040,2040,2984;-1;-1,2976;-1;-1,,,,,13.367747306772614,111.3978942231051,0:t_wait:69.48163607698916;t_drive:43.3677473067728;fare:100;vid:6,,,0,6,2109.4816360769887,2152.849383383761,100,0
67,BasicRequest,1,1980,1980,2992;-1;-1,2968;-1;-1,,,,,28.14974705802471,390.9687091392321,0:t_wait:82.2248845861377;t_drive:58.149747058024786;fare:100;vid:8,,,0,8,2062.224884586138,2120.3746316441625,100,0
57,BasicRequest,1,1680,1680,2986;-1;-1,2966;-1;-1,,,,,310.6460860414884,2452.019953568699,0:t_wait:94.3262141216328;t_drive:340.64608604148816;fare:245;vid:10,,,0,10,1774.3262141216326,2114.97230016312,245,0
60,BasicRequest,1,1800,1800,2993;-1;-1,2975;-1;-1,,,,,269.9876786663855,2661.412004659013,0:t_wait:75.1688149700451;t_drive:299.9876786663856;fare:266;vid:2,,,0,2,1875.168814970045,2175.1564936364293,266,0
59,BasicRequest,1,1740,1740,2990;-1;-1,2977;-1;-1,,,,,245.86626401797153,2048.885533483096,0:t_wait:238.67552349048265;t_drive:313.39650401797144;fare:204;vid:9,,,0,7,1808.6543471790385,2179.717403197009,204,0
62,BasicRequest,1,1800,1800,2979;-1;-1,2989;-1;-1,,,,,242.72360267082522,2545.2394889235416,0:t_wait:115.99049780586165;t_drive:272.72360267082513;fare:254;vid:11,,,0,11,1945.9904978058619,2218.714100476688,254,0
65,BasicRequest,1,1920,1920,2966;-1;-1,2992;-1;-1,,,,,131.62933504116845,1285.4828948015352,0:t_wait:194.9723001631205;t_drive:161.62933504116836;fare:128;vid:10,,,0,10,2114.97230016312,2276.601635204289,128,0
64,BasicRequest,1,1920,1920,2980;-1;-1,2973;-1;-1,,,,,299.1366948535655,2548.14656378234,0:t_wait:53.64480025771172;t_drive:329.1366948535656;fare:254;vid:0,,,0,0,1973.644800257712,2302.7814951112778,254,0
63,BasicRequest,1,1860,1860,2978;-1;-1,2971;-1;-1,,,,,294.0085214268692,2450.0710118905763,0:t_wait:18.565036675632655;t_drive:419.25938542686936;fare:245;vid:11,,,0,11,1878.5650366756329,2297.824422102503,245,0
70,BasicRequest,1,2160,2160,2987;-1;-1,2989;-1;-1,,,,,69.140516135734,805.5238179628254,0:t_wait:101.92668386426612;t_drive:99.14051613573383;fare:100;vid:4,,,0,4,2261.9266838642666,2361.0672000000013,100,0
76,BasicRequest,1,2340,2340,2967;-1;-1,2968;-1;-1,,,,,26.294029957853784,365.19486052574706,0:t_wait:5.864769547126798;t_drive:56.29402995785358;fare:100;vid:3,,,0,3,2345.8647695471273,2402.1587995049804,100,0
68,BasicRequest,1,2040,2040,2991;-1;-1,2983;-1;-1,,,,,292.24421954165257,3171.840523572809,0:t_wait:59.82207353808235;t_drive:322.24421954165246;fare:317;vid:9,,,0,9,2099.822073538083,2422.0662930797366,317,0
71,BasicRequest,1,2220,2220,2975;-1;-1,2966;-1;-1,,,,,278.7330181679733,2052.499384524949,0:t_wait:0;t_drive:308.7330181679731;fare:205;vid:2,,,0,2,2220.0,2528.733018167973,205,0
72,BasicRequest,1,2280,2280,2972;-1;-1,2981;-1;-1,,,,,196.4037047574209,2106.0954485983193,0:t_wait:39.45995565659223;t_drive:226.4037047574211;fare:210;vid:5,,,0,5,2319.4599556565927,2545.8636604140147,210,0
73,BasicRequest,1,2280,2280,2972;-1;-1,2981;-1;-1,,,,,196.4037047574209,2106.0954485983193,0:t_wait:39.45995565659223;t_drive:226.4037047574211;fare:210;vid:5,,,0,5,2319.4599556565927,2545.8636604140147,210,0
75,BasicRequest,1,2340,2340,2979;-1;-1,2985;-1;-1,,,,,127.19375692996377,1095.4194264450591,0:t_wait:115.99049780586165;t_drive:157.1937569299639;fare:109;vid:6,,,0,7,2365.8324765383136,2523.026233468278,109,0
81,BasicRequest,1,2520,2520,2973;-1;-1,2976;-1;-1,,,,,113.23706194000326,1289.1591567814912,0:t_wait:0;t_drive:143.23706194000306;fare:128;vid:0,,,0,0,2520.0,2663.2370619400035,128,0
78,BasicRequest,1,2400,2400,2991;-1;-1,2989;-1;-1,,,,,159.99169603665342,1678.2737610311506,0:t_wait:65.40294305127418;t_drive:189.9916960366536;fare:167;vid:3,,,0,3,2465.402943051274,2655.3946390879278,167,0
77,BasicRequest,1,2340,2340,2969;-1;-1,2977;-1;-1,,,,,256.65680684883455,2203.346162362212,0:t_wait:123.79644102995462;t_drive:286.65680684883455;fare:220;vid:3,,,0,8,2371.6376415249742,2658.294448373807,220,0
79,BasicRequest,1,2400,2400,2993;-1;-1,2989;-1;-1,,,,,193.31525508792765,2141.1009700766253,0:t_wait:91.82505599999968;t_drive:285.39463908792777;fare:214;vid:3,,,0,10,2420.890707553044,2644.205962640972,214,0
84,BasicRequest,1,2520,2520,2986;-1;-1,2971;-1;-1,,,,,143.9257293494437,1571.4022146764878,0:t_wait:98.46761277137239;t_drive:173.92572934944383;fare:157;vid:9,,,0,9,2618.4676127713715,2792.393342120816,157,0
80,BasicRequest,1,2520,2520,2969;-1;-1,2980;-1;-1,,,,,155.08511221628882,1780.8795979021434,0:t_wait:123.07192194202707;t_drive:185.08511221628896;fare:178;vid:4,,,0,4,2643.0719219420275,2828.1570341583165,178,0
83,BasicRequest,1,2520,2520,2975;-1;-1,2993;-1;-1,,,,,253.4877967621859,2687.8189953409874,0:t_wait:43.531651359026455;t_drive:283.487796762186;fare:268;vid:7,,,0,7,2563.5316513590255,2877.0194481212125,268,0
86,BasicRequest,1,2640,2640,2984;-1;-1,2985;-1;-1,,,,,44.90889004259791,386.725802383677,0:t_wait:71.60019463323124;t_drive:74.9088900425977;fare:100;vid:0,,,0,8,2734.6210797994854,2839.529969842083,100,0
82,BasicRequest,1,2520,2520,2982;-1;-1,2968;-1;-1,,,,,267.32979486850445,3256.625776810199,0:t_wait:286.79958510809547;t_drive:297.32979486850445;fare:325;vid:0,,,0,5,2628.7784119227354,2926.1082067912403,325,0
74,BasicRequest,1,2280,2280,2980;-1;-1,2972;-1;-1,,,,,344.7104419812344,2999.8842262698045,0:t_wait:188.5519933674541;t_drive:374.71044198123445;fare:299;vid:7,,,0,6,2558.710014635002,2933.4204566162375,299,0
85,BasicRequest,1,2640,2640,2976;-1;-1,2993;-1;-1,,,,,283.6171573887591,2938.897000562431,0:t_wait:23.23706194000397;t_drive:313.6171573887591;fare:293;vid:0,,,0,0,2663.2370619400035,2976.854219328763,293,0
88,BasicRequest,1,2700,2700,2966;-1;-1,2978;-1;-1,,,,,267.09514930965764,2602.981249217213,0:t_wait:0;t_drive:297.0951493096577;fare:260;vid:2,,,0,2,2700.0,2997.0951493096577,260,0
87,BasicRequest,1,2700,2700,2970;-1;-1,2972;-1;-1,,,,,108.45391655041928,956.9275289670157,0:t_wait:113.75446358913086;t_drive:138.4539165504193;fare:100;vid:3,,,0,3,2813.754463589132,2952.208380139552,100,0
90,BasicRequest,1,2760,2760,2984;-1;-1,2973;-1;-1,,,,,120.62703736676937,1438.3667374416139,0:t_wait:4.621079799485415;t_drive:180.62703736676895;fare:143;vid:8,,,0,8,2764.6210797994854,2945.248117166255,143,0
94,BasicRequest,1,2940,2940,2989;-1;-1,2990;-1;-1,,,,,76.35244077289025,636.2703397740854,0:t_wait:48.599849802756125;t_drive:106.35244077289008;fare:100;vid:9,,,0,9,2988.599849802757,3094.952290575648,100,0
89,BasicRequest,1,2760,2760,2974;-1;-1,2969;-1;-1,,,,,194.46001538152086,2235.640880298901,0:t_wait:117.26236442916525;t_drive:224.46001538152086;fare:223;vid:8,,,0,10,2861.691074560508,3086.1510899420296,223,0
91,BasicRequest,1,2760,2760,2981;-1;-1,2985;-1;-1,,,,,125.04318021931016,1077.497953856279,0:t_wait:216.60566546840073;t_drive:155.04318021931022;fare:107;vid:4,,,0,4,2976.6056654684007,3131.6488456877114,107,0
92,BasicRequest,1,2760,2760,2992;-1;-1,2985;-1;-1,,,,,261.8781329001104,2760.441623612645,0:t_wait:66.12874056816736;t_drive:326.31239690011034;fare:276;vid:7,,,0,7,2826.1287405681683,3152.441137468279,276,0
101,BasicRequest,1,3180,3180,2967;-1;-1,2993;-1;-1,,,,,16.5010224528733,229.18086740101808,0:t_wait:5.864769547126798;t_drive:46.50102245287326;fare:100;vid:0,,,0,0,3185.8647695471273,3232.3657920000005,100,0
98,BasicRequest,1,3060,3060,2985;-1;-1,2972;-1;-1,,,,,121.29189445184034,1503.3785975454011,0:t_wait:71.6488456877114;t_drive:151.29189445184056;fare:150;vid:4,,,0,4,3131.6488456877114,3282.9407401395524,150,0
97,BasicRequest,1,3060,3060,2977;-1;-1,2987;-1;-1,,,,,153.9073630734042,1643.223308779993,0:t_wait:58.59743675871596;t_drive:183.9073630734042;fare:164;vid:2,,,0,2,3118.5974367587155,3302.5047998321197,164,0
96,BasicRequest,1,3060,3060,2968;-1;-1,2984;-1;-1,,,,,252.03090151377353,2458.521112089736,0:t_wait:0;t_drive:282.03090151377364;fare:245;vid:5,,,0,5,3060.0,3342.0309015137736,245,0
100,BasicRequest,1,3120,3120,2970;-1;-1,2973;-1;-1,,,,,142.8974448513218,1435.3098664795507,0:t_wait:16.005330534746008;t_drive:172.89744485132178;fare:143;vid:9,,,0,9,3136.0053305347465,3308.9027753860696,143,0
104,BasicRequest,1,3240,3240,2987;-1;-1,2975;-1;-1,,,,,75.98061628562048,1011.5698525452128,0:t_wait:63.18256658185828;t_drive:105.98061628562027;fare:101;vid:3,,,0,3,3303.1825665818583,3409.1631828674786,101,0
95,BasicRequest,1,3000,3000,2976;-1;-1,2992;-1;-1,,,,,262.72644983571485,2648.7482845479276,0:t_wait:113.23706194000306;t_drive:292.7264498357149;fare:264;vid:8,,,0,8,3113.2370619400035,3405.963511775719,264,0
93,BasicRequest,1,2940,2940,2977;-1;-1,2969;-1;-1,,,,,255.18454515116542,2388.646837637788,0:t_wait:178.5974367587164;t_drive:285.18454515116537;fare:238;vid:2,,,0,2,3118.5974367587155,3494.7341339098816,238,0
102,BasicRequest,1,3180,3180,2990;-1;-1,2976;-1;-1,,,,,215.70824275042304,1797.5686895868585,0:t_wait:225.79461586081788;t_drive:245.70824275042287;fare:179;vid:0,,,0,11,3257.068279147076,3502.776521897498,179,0
99,BasicRequest,1,3120,3120,2979;-1;-1,2969;-1;-1,,,,,176.08738061285237,2297.2581998185124,0:t_wait:217.30646168117255;t_drive:206.08738061285248;fare:229;vid:7,,,0,7,3337.306461681174,3543.3938422940264,229,0
105,BasicRequest,1,3360,3360,2969;-1;-1,2975;-1;-1,,,,,235.2593142078593,2740.0593236874183,0:t_wait:63.79644102995462;t_drive:265.25931420785946;fare:274;vid:0,,,0,0,3423.7964410299546,3689.055755237814,274,0
107,BasicRequest,1,3420,3420,2990;-1;-1,2993;-1;-1,,,,,103.11559213918216,1265.2456901492892,0:t_wait:116.53323549048264;t_drive:133.11559213918235;fare:126;vid:4,,,0,4,3536.533235490484,3669.648827629667,126,0
106,BasicRequest,1,3360,3360,2978;-1;-1,2991;-1;-1,,,,,213.15604776440068,2604.1815706443,0:t_wait:103.9636854961791;t_drive:243.15604776440068;fare:260;vid:5,,,0,5,3463.963685496178,3707.1197332605793,260,0
108,BasicRequest,1,3480,3480,2989;-1;-1,2976;-1;-1,,,,,170.1421955233133,1917.4080293609436,0:t_wait:40.18079471759256;t_drive:200.14219552331315;fare:191;vid:6,,,0,6,3520.180794717593,3720.322990240907,191,0
103,BasicRequest,1,3240,3240,2980;-1;-1,2988;-1;-1,,,,,301.4303497212501,2580.00288138907,0:t_wait:155.08511221628896;t_drive:331.43034972124997;fare:258;vid:10,,,0,10,3395.085112216289,3726.51546193754,258,0
110,BasicRequest,1,3480,3480,2969;-1;-1,2983;-1;-1,,,,,279.6765855629719,3227.3280516466893,0:t_wait:14.73413390988162;t_drive:309.6765855629719;fare:322;vid:2,,,0,2,3494.7341339098816,3804.410719472855,322,0
114,BasicRequest,1,3660,3660,2970;-1;-1,2969;-1;-1,,,,,54.10132121003899,543.4817047950673,0:t_wait:46.98346278996087;t_drive:84.1013212100388;fare:100;vid:7,,,0,7,3706.9834627899613,3791.084784,100,0
112,BasicRequest,1,3540,3540,2988;-1;-1,2982;-1;-1,,,,,210.35836909755386,2215.9760560517207,0:t_wait:41.94290286768455;t_drive:240.3583690975538;fare:221;vid:9,,,0,9,3581.9429028676846,3822.301271965239,221,0
109,BasicRequest,1,3480,3480,2966;-1;-1,2970;-1;-1,,,,,180.9694378426999,1660.3445869925658,0:t_wait:158.42488667311727;t_drive:210.9694378426998;fare:166;vid:8,,,0,8,3638.424886673119,3849.3943245158184,166,0
111,BasicRequest,1,3540,3540,2977;-1;-1,2991;-1;-1,,,,,254.82775117248474,2383.691365711668,0:t_wait:30.15802126754852;t_drive:284.82775117248457;fare:238;vid:11,,,0,11,3570.158021267548,3854.985772440033,238,0
116,BasicRequest,1,3660,3660,2987;-1;-1,2977;-1;-1,,,,,149.31367692659578,1622.6786912200068,0:t_wait:115.69850868457797;t_drive:179.3136769265957;fare:162;vid:1,,,0,1,3775.6985086845784,3955.0121856111737,162,0
