sim_time,reservation_time_trigger,RV_computation_time,Update_V2RB_computation_time,Compute_V2RB_computation_time,Solve_assignment_computation_time,N_V2RBs_at_start,N_V2RBs_after_update,N_V2RBs_after_build,N_Rqs_unassigned,N_Rqs_assigned,N_Rqs_locked,user_requests,request_batch
2940,0.0,0.03106832504272461,0.0,0.0019488334655761719,0.0031957626342773438,0,0,5,0,1,0,6e-05,0.03773
3000,0.0,0.020257234573364258,0.0,0.0015246868133544922,0.002568483352661133,1,1,5,0,1,1,4e-05,0.02452
3060,0.0,0.025598764419555664,0.0,0.0013720989227294922,0.0016193389892578125,2,2,5,0,1,2,0.00014000000000000001,0.03228
3120,0.0,0.0,0.0,0.0,0.003035306930541992,5,5,5,0,1,2,0.0,0.00438
3180,0.0,0.0,0.0005037784576416016,0.0,0.001531839370727539,4,2,2,0,1,1,0.0,0.00374
3240,0.0,0.0,0.0,0.0015604496002197266,0.002233743667602539,1,1,1,0,0,1,0.0,0.00324
3300,0.0,0.0,0.0,0.0,0.0025391578674316406,1,1,1,0,0,1,6e-05,0.00336
3360,0.0,0.019172191619873047,0.0,0.0010039806365966797,0.0030291080474853516,1,1,6,0,1,1,6e-05,0.02437
3420,0.0,0.03655886650085449,0.0,0.0030333995819091797,0.0020284652709960938,5,5,10,0,2,1,5e-05,0.04437
3480,0.0,0.0,0.0015270709991455078,0.0,0.0015301704406738281,4,2,2,0,1,1,0.0,0.00384
3540,0.0,0.0,0.0,0.0,0.0015153884887695312,2,2,2,0,0,2,0.0,0.00354
3600,0.0,0.04512929916381836,0.0,0.0036525726318359375,0.0035126209259033203,2,2,11,0,2,2,8e-05,0.0545
3660,0.0,0.0,0.0,0.0,0.0032117366790771484,4,3,4,0,1,2,0.0,0.00445
3720,0.0,0.0,0.0,0.0005037784576416016,0.0020608901977539062,4,3,3,0,1,2,6e-05,0.00383
3780,0.0,0.0,0.0,0.0,0.001954793930053711,2,2,2,0,1,1,0.0,0.00361
3840,0.0,0.0660545825958252,0.0,0.02039623260498047,0.0031900405883789062,1,1,7,0,2,1,0.00015,0.09031
3900,0.0,0.0,0.0,0.0,0.0031290054321289062,7,5,5,0,2,1,0.0,0.00456
3960,0.0,0.0,0.0,0.0,0.003169536590576172,5,4,4,0,2,1,0.0,0.00431
4020,0.0,0.0,0.0,0.0,0.003179788589477539,3,3,3,0,1,2,0.0,0.0038
4080,0.0,0.0,0.0,0.001577615737915039,0.0021462440490722656,3,3,3,0,1,2,0.0,0.00389
4140,0.0,0.0,0.0,0.0,0.0020172595977783203,3,3,3,0,0,3,0.0,0.00378
4200,0.0,0.0,0.0015594959259033203,0.0,0.0015840530395507812,2,2,2,0,0,2,0.0,0.0036
4260,0.0,0.02315807342529297,0.0010066032409667969,0.0,0.002027273178100586,1,1,5,0,1,1,4e-05,0.02822
4320,0.0,0.02977752685546875,0.0,0.01407933235168457,0.003414154052734375,1,3,6,0,1,2,0.0001,0.04869
4380,0.0,0.009640932083129883,0.0005068778991699219,0.008631467819213867,0.002552032470703125,5,4,8,0,2,2,6e-05,0.02284
4440,0.0,0.05610084533691406,0.0,0.021984100341796875,0.00490880012512207,3,3,8,0,2,4,0.00012,0.08599
4500,0.0,0.0,0.0,0.006204366683959961,0.003110170364379883,5,5,6,0,1,4,0.0,0.01151
4560,0.0,0.021706581115722656,0.0030870437622070312,0.0,0.0031011104583740234,5,7,10,0,2,4,6e-05,0.02999
4620,0.0,0.023474693298339844,0.0,0.06796693801879883,0.0032355785369873047,8,8,12,0,3,3,8e-05,0.09692
4680,0.0,0.021973371505737305,0.0015401840209960938,0.03074193000793457,0.0028901100158691406,4,6,10,0,3,3,6e-05,0.05972
4740,0.0,0.0,0.015588760375976562,0.0,0.0031778812408447266,8,8,8,0,2,4,0.0,0.02026
4800,0.0,0.0,0.020348310470581055,0.0015747547149658203,0.0020296573638916016,7,5,5,0,2,3,0.0,0.02538
4860,0.0,0.029300212860107422,0.0,0.0015170574188232422,0.003058910369873047,4,4,7,0,2,3,4e-05,0.03525
4920,0.0,0.017122268676757812,0.0,0.013197183609008789,0.0030443668365478516,3,5,6,0,1,4,0.0001,0.03483
4980,0.0,0.028739452362060547,0.0,0.009486198425292969,0.00316619873046875,5,7,9,0,2,4,0.0001,0.04218
5040,0.0,0.0,0.0,0.016994476318359375,0.0032138824462890625,6,6,7,0,2,2,0.0,0.02164
5100,0.0,0.0392756462097168,0.0,0.019149303436279297,0.003033161163330078,5,2,7,0,3,0,6e-05,0.06228
5160,0.0,0.0,0.0010068416595458984,0.0,0.0020170211791992188,3,3,3,0,1,2,4e-05,0.0038
5220,0.0,0.027907133102416992,0.0,0.001596689224243164,0.003108501434326172,2,4,8,0,1,3,4e-05,0.03469
5280,0.0,0.0,0.002077341079711914,0.0,0.0019545555114746094,8,7,7,0,1,3,0.0,0.00525
5340,0.0,0.0,0.0,0.0,0.003437519073486328,7,6,6,0,1,3,0.0,0.00478
5400,0.0,0.0,0.004540920257568359,0.0005066394805908203,0.002044677734375,3,2,2,0,1,1,8e-05,0.00839
5460,0.0,0.06066775321960449,0.0,0.0015909671783447266,0.003354310989379883,2,2,13,0,2,2,0.00012000000000000002,0.06867
5520,0.0,0.10275816917419434,0.0010149478912353516,0.07386589050292969,0.004553556442260742,4,4,25,0,5,1,0.00018,0.18333
5580,0.0,0.06793689727783203,0.0,0.06027102470397949,0.0031402111053466797,8,10,16,0,5,3,0.00014000000000000001,0.13523
5640,0.0,0.0,0.0062754154205322266,0.0,0.0038411617279052734,16,16,16,0,5,3,0.0,0.01212
5700,0.0,0.022661685943603516,0.004075050354003906,0.0030508041381835938,0.003045797348022461,6,8,13,0,4,5,9e-05,0.03408
5760,0.0,0.0,0.01557779312133789,0.025255680084228516,0.0031540393829345703,8,7,8,0,3,5,4e-05,0.04554
5820,0.0,0.0,0.018117427825927734,0.013586759567260742,0.00252532958984375,6,5,5,0,3,2,0.0,0.03604
5880,0.0,0.0,0.0005028247833251953,0.0,0.0025162696838378906,5,5,5,0,1,4,0.0,0.00481
