sim_time,reservation_time_trigger,RV_computation_time,Update_V2RB_computation_time,Compute_V2RB_computation_time,Solve_assignment_computation_time,N_V2RBs_at_start,N_V2RBs_after_update,N_V2RBs_after_build,N_Rqs_unassigned,N_Rqs_assigned,N_Rqs_locked,user_requests,request_batch
1500,0.0,0.09127497673034668,0.001592874526977539,0.03593087196350098,0.0032155513763427734,1,1,20,0,3,1,0.00012000000000000002,0.13402
1560,0.0,0.03835105895996094,0.003031015396118164,0.02724289894104004,0.004057168960571289,11,11,15,0,3,2,4e-05,0.07427
1620,0.0,0.022319316864013672,0.0,0.0015482902526855469,0.0034942626953125,2,4,7,0,1,4,9e-05,0.02726
1680,0.0,0.07927203178405762,0.001024484634399414,0.04832768440246582,0.004073381423950195,4,6,14,0,3,3,0.00012000000000000002,0.13299
1740,0.0,0.0,0.004541873931884766,0.010590314865112305,0.0030333995819091797,8,6,7,0,2,3,0.0,0.0204
1800,0.0,0.0,0.0015215873718261719,0.006556034088134766,0.002025604248046875,5,5,5,0,1,3,0.0,0.01217
1860,0.0,0.0,0.001008749008178711,0.0,0.002030611038208008,2,2,2,0,0,2,0.0,0.00397
1920,0.0,0.0,0.0,0.0010099411010742188,0.002022266387939453,2,2,2,0,0,2,0.0,0.00348
1980,0.0,0.0,0.0,0.0,0.0017418861389160156,1,1,1,0,0,1,0.0,0.0031
2040,0.0,0.04104471206665039,0.0,0.015616178512573242,0.003317594528198242,1,1,5,0,1,1,8e-05,0.06128
2100,0.0,0.04002690315246582,0.0,0.0,0.0032088756561279297,2,2,6,0,1,2,5e-05,0.04464
2160,0.0,0.0,0.0,0.0,0.003050088882446289,4,3,4,0,1,1,4e-05,0.00431
2220,0.0,0.0,0.0,0.0,0.0016453266143798828,4,2,2,0,1,1,0.0,0.00416
2280,0.0,0.0,0.0,0.0,0.001565694808959961,1,1,1,0,0,1,4e-05,0.0032
2340,0.0,0.040764808654785156,0.0,0.0,0.003158092498779297,1,1,4,0,1,1,4e-05,0.04418
2400,0.0,0.0,0.0,0.0,0.0020341873168945312,4,2,2,0,1,1,4e-05,0.00366
2460,0.0,0.037595272064208984,0.0,0.002102375030517578,0.0025472640991210938,2,2,7,0,2,1,4e-05,0.04426
2520,0.0,0.0,0.011165857315063477,0.0,0.0031893253326416016,5,3,4,0,2,0,4e-05,0.01591
2580,0.0,0.039621591567993164,0.0,0.023415565490722656,0.0020351409912109375,2,2,6,0,2,1,4e-05,0.06659
2640,0.0,0.0,0.003128528594970703,0.0,0.001959562301635742,6,5,5,0,2,1,0.0,0.00728
2700,0.0,0.03922867774963379,0.0,0.001550436019897461,0.003190755844116211,3,2,6,0,2,2,4e-05,0.04573
2760,0.0,0.03817319869995117,0.0,0.01587390899658203,0.0015676021575927734,3,2,11,0,3,2,4e-05,0.05832
2820,0.0,0.0,0.0005054473876953125,0.0,0.003044605255126953,8,7,7,0,2,3,0.0,0.00523
2880,0.0,0.0757293701171875,0.0049092769622802734,0.018894433975219727,0.003148317337036133,3,3,9,0,3,3,8e-05,0.10566
2940,0.0,0.0,0.02644944190979004,0.0,0.0030405521392822266,9,7,7,0,3,3,4e-05,0.03183
3000,0.0,0.0,0.011166810989379883,0.0010268688201904297,0.0030672550201416016,6,6,6,0,2,4,4e-05,0.01644
3060,0.0,0.051921844482421875,0.0015091896057128906,0.05526852607727051,0.0030181407928466797,3,3,16,0,4,1,0.00012000000000000002,0.11363
3120,0.0,0.0,0.0025458335876464844,0.0,0.0020182132720947266,11,10,10,0,3,2,0.0,0.00714
3180,0.0,0.0,0.01521444320678711,0.0010085105895996094,0.0020246505737304688,5,5,5,0,1,4,0.0,0.0201
3240,0.0,0.0,0.0,0.0,0.001577138900756836,3,3,3,0,0,4,0.0,0.00395
3300,0.0,0.030263185501098633,0.0,0.02424311637878418,0.0025420188903808594,3,3,7,0,1,4,4e-05,0.05826
3360,0.0,0.0,0.0,0.0,0.002011537551879883,3,3,3,0,0,4,4e-05,0.00378
3420,0.0,0.0,0.0,0.0,0.002535581588745117,2,2,2,0,0,3,6e-05,0.00361
3480,0.0,0.0,0.0,0.01853799819946289,0.0015561580657958984,2,2,2,0,0,2,0.0,0.02132
3540,0.0,0.0,0.0,0.0,0.003149271011352539,2,2,2,0,0,2,0.0,0.00344
3600,0.0,0.0,0.0,0.0,0.0019316673278808594,1,1,1,0,0,1,8e-05,0.00323
3660,0.0,0.0,0.0,0.0,0.0030918121337890625,0,0,0,0,0,0,0.0,0.0028
3720,0.0,0.012643814086914062,0.0,0.0016031265258789062,0.0015778541564941406,0,0,5,0,1,0,4e-05,0.01707
3780,0.0,0.0,0.0,0.0,0.0015425682067871094,1,1,1,0,0,1,0.0,0.00318
3840,0.0,0.039366960525512695,0.0,0.0,0.0018138885498046875,1,1,6,0,1,1,0.00012000000000000002,0.0451
3900,0.0,0.0,0.0,0.0,0.0015749931335449219,2,2,2,0,0,2,0.0,0.00341
3960,0.0,0.0,0.0,0.0,0.0016164779663085938,2,2,2,0,0,2,0.0,0.00329
4020,0.0,0.0,0.0,0.0,0.0016193389892578125,1,1,1,0,0,1,0.0,0.00299
4080,0.0,0.0,0.0,0.0,0.0015912055969238281,0,0,0,0,0,0,0.0,0.00263
4140,0.0,0.0,0.0,0.0,0.0029745101928710938,0,0,0,0,0,0,0.0,0.0027
4200,0.0,0.0,0.0,0.0,0.002034425735473633,0,0,0,0,0,0,0.0,0.00265
4260,0.0,0.0,0.0,0.0,0.002525806427001953,0,0,0,0,0,0,4e-05,0.00273
4320,0.0,0.027630329132080078,0.0,0.0005035400390625,0.003055095672607422,0,0,5,0,1,0,8e-05,0.03193
4380,0.0,0.0,0.0,0.0,0.0020329952239990234,1,1,1,0,0,1,4e-05,0.00317
4440,0.0,0.0,0.0,0.0,0.0031588077545166016,1,1,1,0,0,1,0.0001,0.00464
4500,0.0,0.0,0.0,0.0,0.0037088394165039062,1,1,1,0,0,1,0.0,0.00368
4560,0.0,0.0,0.0,0.0,0.0015306472778320312,1,1,1,0,0,1,4e-05,0.00316
4620,0.0,0.034143686294555664,0.0,0.0005061626434326172,0.0016021728515625,0,0,5,0,1,0,8e-05,0.03759
4680,0.0,0.0,0.0,0.0,0.003152132034301758,1,1,1,0,0,1,4e-05,0.00312
4740,0.0,0.0,0.0,0.0,0.002843141555786133,1,1,1,0,0,1,0.0,0.003
4800,0.0,0.0,0.0,0.0010068416595458984,0.0015120506286621094,1,1,1,0,0,1,0.0,0.00307
4860,0.0,0.0,0.0,0.0,0.002550363540649414,1,1,1,0,0,1,5e-05,0.00307
4920,0.0,0.027501583099365234,0.0,0.01825857162475586,0.0020401477813720703,1,1,6,0,1,1,0.00011,0.04948
4980,0.0,0.03366708755493164,0.0,0.0015797615051269531,0.003574371337890625,4,2,8,0,2,0,8e-05,0.03948
5040,0.0,0.0,0.008201360702514648,0.0,0.0015332698822021484,8,6,6,0,2,0,0.0,0.01179
5100,0.0,0.0,0.0,0.0,0.0020127296447753906,2,2,2,0,0,2,4e-05,0.00346
5160,0.0,0.02672290802001953,0.0,0.0005049705505371094,0.003023862838745117,2,2,5,0,1,2,4e-05,0.03151
5220,0.0,0.0,0.0,0.0,0.0025992393493652344,3,3,3,0,0,3,4e-05,0.00374
5280,0.0,0.0,0.0,0.0,0.0016064643859863281,3,3,3,0,0,3,0.0,0.0037
5340,0.0,0.0,0.0,0.0,0.0015461444854736328,3,3,3,0,0,3,0.0,0.00369
5400,0.0,0.06769371032714844,0.0,0.0031239986419677734,0.0015764236450195312,0,2,10,0,2,1,8e-05,0.07451
5460,0.0,0.04299497604370117,0.0,0.021569490432739258,0.0015485286712646484,5,4,9,0,2,2,0.00012000000000000002,0.06789
5520,0.0,0.0,0.0010075569152832031,0.0,0.0030312538146972656,2,2,2,0,0,3,0.00017,0.00484
5580,0.0,0.035516977310180664,0.0,0.02981710433959961,0.0030977725982666016,2,2,5,0,1,3,0.00016,0.07016
5640,0.0,0.0,0.0,0.0,0.0015666484832763672,5,3,3,0,1,3,0.0,0.00405
5700,0.0,0.029091835021972656,0.0,0.0031256675720214844,0.001924276351928711,2,2,9,0,2,3,0.0001,0.03586
5760,0.0,0.037503719329833984,0.0015866756439208984,0.026318788528442383,0.0018825531005859375,5,5,11,0,2,3,4e-05,0.0696
5820,0.0,0.0,0.0,0.01210784912109375,0.0025281906127929688,2,2,3,0,1,1,0.0,0.01581
5880,0.0,0.0,0.0005047321319580078,0.0,0.0015096664428710938,3,2,2,0,1,1,0.0,0.00354
5940,0.0,0.0,0.0,0.0,0.002543210983276367,1,1,1,0,0,1,0.0,0.00328
6000,0.0,0.0,0.0,0.0,0.0015673637390136719,1,1,1,0,0,1,0.0,0.00338
6060,0.0,0.0015785694122314453,0.0,0.0,0.0015978813171386719,0,0,0,0,0,0,4e-05,0.0028
6120,0.0,0.0,0.0,0.0,0.002577543258666992,0,0,0,0,0,0,0.0,0.00275
6180,0.0,0.0,0.0,0.0,0.0015635490417480469,0,0,0,0,0,0,0.0,0.00277
6240,0.0,0.0329592227935791,0.0,0.0015513896942138672,0.003156900405883789,0,0,5,0,1,0,5e-05,0.03882
6300,0.0,0.0,0.0,0.0,0.003087759017944336,1,1,1,0,0,1,0.0,0.00407
6360,0.0,0.0,0.0,0.0,0.0030868053436279297,1,1,1,0,0,1,0.0,0.00356
6420,0.0,0.03349661827087402,0.0,0.00254058837890625,0.002549886703491211,1,1,5,0,1,1,4e-05,0.04061
6480,0.0,0.0,0.0,0.0,0.002519369125366211,2,2,2,0,0,2,0.0,0.00345
6540,0.0,0.0,0.0,0.0,0.0031175613403320312,1,1,1,0,0,1,5e-05,0.00362
6600,0.0,0.02924203872680664,0.0,0.00157928466796875,0.0015575885772705078,1,1,5,0,1,1,8e-05,0.03377
6660,0.0,0.028227567672729492,0.0,0.0015785694122314453,0.0031740665435791016,4,4,9,0,2,1,8e-05,0.03438
6720,0.0,0.0,0.04360508918762207,0.0,0.0015149116516113281,8,3,3,0,2,0,0.0,0.04718
6780,0.0,0.0,0.0,0.0,0.003170490264892578,3,2,2,0,1,1,0.0,0.00366
6840,0.0,0.03988194465637207,0.0005118846893310547,0.0010120868682861328,0.0030515193939208984,1,3,6,0,1,2,8e-05,0.04629
6900,0.0,0.024216413497924805,0.019168376922607422,0.005105018615722656,0.0025441646575927734,5,5,11,0,2,2,9e-05,0.05254
6960,0.0,0.0,0.05447697639465332,0.0,0.0030312538146972656,11,8,8,0,2,2,0.0,0.059
7020,0.0,0.0,0.0,0.0,0.001566171646118164,2,2,2,0,0,3,0.0,0.00367
7080,0.0,0.0,0.0,0.0,0.0015444755554199219,2,2,2,0,0,3,0.0,0.00365
7140,0.0,0.0,0.0,0.0,0.0015909671783447266,2,2,2,0,0,3,4e-05,0.00359
