sim_time,reservation_time_trigger,RV_computation_time,Update_V2RB_computation_time,Compute_V2RB_computation_time,Solve_assignment_computation_time,N_V2RBs_at_start,N_V2RBs_after_update,N_V2RBs_after_build,N_Rqs_unassigned,N_Rqs_assigned,N_Rqs_locked,user_requests,request_batch
1320,0.0,0.13319182395935059,0.0031747817993164062,0.1374199390411377,0.0047495365142822266,8,8,44,0,6,6,0.34391,0.28153
1380,0.0,0.0613408088684082,0.10056567192077637,0.11410832405090332,0.004396200180053711,34,28,55,0,8,6,0.07635,0.28334
1440,0.0,0.07833409309387207,0.013473749160766602,0.12428832054138184,0.00469207763671875,14,17,39,0,7,9,0.11141000000000001,0.22441
1500,0.0,0.06393599510192871,0.002936124801635742,0.02702045440673828,0.004847049713134766,15,19,45,0,7,9,0.06876,0.10369
1560,0.0,0.07660579681396484,0.0037178993225097656,0.04337310791015625,0.004776477813720703,7,12,38,0,6,10,0.08101,0.13209
1620,0.0,0.06437945365905762,0.024338483810424805,0.08040452003479004,0.009289026260375977,15,18,28,0,6,10,0.11379,0.18322
1680,0.0,0.039284706115722656,0.016880035400390625,0.05269980430603027,0.0031576156616210938,11,13,25,0,5,10,0.08421,0.11638
1740,0.0,0.052602291107177734,0.012177467346191406,0.03320765495300293,0.0024051666259765625,10,14,22,0,4,11,0.20186,0.10481
1800,0.0,0.09787607192993164,0.0,0.03445577621459961,0.004547119140625,9,15,22,0,5,13,0.10391,0.13996
1860,0.0,0.02578592300415039,0.0,0.12699508666992188,0.004085540771484375,16,18,28,0,6,11,0.14217,0.15941
1920,0.0,0.07689714431762695,0.026223182678222656,0.15613985061645508,0.0066051483154296875,12,18,36,0,8,9,0.09354000000000001,0.26906
1980,0.0,0.03798961639404297,0.007758378982543945,0.12685942649841309,0.003075838088989258,12,13,21,0,6,10,0.10605,0.18048
2040,0.0,0.060585737228393555,0.016709327697753906,0.15244388580322266,0.0035543441772460938,14,18,36,0,7,7,0.1158,0.2365
2100,0.0,0.0,0.05786418914794922,0.04321599006652832,0.0031681060791015625,23,22,23,0,5,8,0.0,0.10798
2160,0.0,0.0354156494140625,0.00258636474609375,0.041750431060791016,0.003159761428833008,12,13,19,0,3,10,0.10229,0.08707
2220,0.0,0.02641439437866211,0.015298843383789062,0.048116207122802734,0.004777193069458008,16,16,24,0,4,7,0.02846,0.09735
2280,0.0,0.07867217063903809,0.006559133529663086,0.07220578193664551,0.005551815032958984,13,14,55,0,6,6,0.08367,0.16604
2340,0.0,0.09526467323303223,0.042502403259277344,0.016492843627929688,0.003065347671508789,27,25,50,0,7,6,0.16546,0.16233
2400,0.0,0.0797264575958252,0.006289482116699219,0.04175996780395508,0.0031862258911132812,13,15,26,0,5,9,0.08341000000000001,0.13455
2460,0.0,0.0,0.021174192428588867,0.018355607986450195,0.004492521286010742,18,18,23,0,4,8,0.0,0.04677
2520,0.0,0.14855027198791504,0.0016434192657470703,0.059653520584106445,0.004492998123168945,10,14,54,0,8,6,0.218,0.2187
2580,0.0,0.0,0.03305530548095703,0.0,0.003172636032104492,18,16,16,0,4,10,0.0,0.04043
2640,0.0,0.061582088470458984,0.0010123252868652344,0.01253056526184082,0.003109455108642578,11,13,22,0,4,12,0.06581999999999999,0.08375
2700,0.0,0.06859850883483887,0.0005159378051757812,0.08378124237060547,0.0037806034088134766,12,14,24,0,5,9,0.08359,0.15893
2760,0.0,0.1260366439819336,0.0030176639556884766,0.041597843170166016,0.004532337188720703,7,13,30,0,6,10,0.15552,0.17927
2820,0.0,0.0,0.00733184814453125,0.012594938278198242,0.005257129669189453,20,20,20,0,4,11,0.0,0.02806
2880,0.0,0.0,0.0015134811401367188,0.03925728797912598,0.004538059234619141,14,14,15,0,3,9,0.0,0.04841
2940,0.0,0.04770684242248535,0.0061151981353759766,0.031035423278808594,0.0040400028228759766,9,10,26,0,4,7,0.05283,0.0916
3000,0.0,0.02500438690185547,0.0020613670349121094,0.01044321060180664,0.005181550979614258,12,13,24,0,3,8,0.02647,0.04459
3060,0.0,0.08563065528869629,0.0,0.018390178680419922,0.004567861557006836,11,13,42,0,5,7,0.10497000000000001,0.1116
3120,0.0,0.05876588821411133,0.0,0.006246089935302734,0.003178834915161133,7,9,16,0,2,10,0.0696,0.07151
3180,0.0,0.06643342971801758,0.0,0.028076887130737305,0.0031659603118896484,7,9,20,0,3,8,0.10613999999999998,0.10243
3240,0.0,0.060091495513916016,0.0220181941986084,0.03961920738220215,0.004057645797729492,10,13,24,0,4,8,0.061900000000000004,0.12838
3300,0.0,0.0,0.011010169982910156,0.028315067291259766,0.0031185150146484375,11,11,14,0,3,6,0.0,0.04554
3360,0.0,0.06258869171142578,0.0,0.013493061065673828,0.002063751220703125,6,8,20,0,3,6,0.07355,0.08089
3420,0.0,0.04661083221435547,0.018738508224487305,0.029648542404174805,0.004628181457519531,14,14,24,0,3,6,0.04234,0.10181
3480,0.0,0.10092639923095703,0.002535104751586914,0.01551198959350586,0.00313568115234375,9,13,32,0,4,7,0.13867,0.12619
3540,0.0,0.09958505630493164,0.028183937072753906,0.05820417404174805,0.003096342086791992,10,13,33,0,5,7,0.13127,0.19369
3600,0.0,0.0,0.07178044319152832,0.003197193145751953,0.003162860870361328,24,18,23,0,5,5,0.0,0.08172
3660,0.0,0.08900332450866699,0.0,0.0505673885345459,0.003133058547973633,8,12,24,0,4,9,0.11516,0.14692
3720,0.0,0.03835868835449219,0.0,0.003117799758911133,0.003225088119506836,11,13,17,0,3,10,0.04193,0.05015
3780,0.0,0.04056286811828613,0.0010156631469726562,0.051538944244384766,0.0030469894409179688,10,14,27,0,5,8,0.05665,0.10005
3840,0.0,0.06870198249816895,0.04815101623535156,0.09625697135925293,0.0048520565032958984,18,18,41,0,7,5,0.07425000000000001,0.22171
3900,0.0,0.028912782669067383,0.03583025932312012,0.039896488189697266,0.002610921859741211,14,14,27,0,5,6,0.03216,0.11097
3960,0.0,0.0,0.0015676021575927734,0.00784754753112793,0.014811515808105469,10,8,8,0,2,7,0.0,0.02819
4020,0.0,0.039850473403930664,0.0,0.006461620330810547,0.006493330001831055,8,8,22,0,2,9,0.04861,0.05481
4080,0.0,0.029584884643554688,0.0,0.006253719329833984,0.0030677318572998047,11,11,20,0,2,8,0.04258,0.04315
4140,0.0,0.043548583984375,0.0,0.01096343994140625,0.0032172203063964844,6,8,20,0,2,8,0.050820000000000004,0.06289
4200,0.0,0.07182788848876953,0.0,0.009255647659301758,0.004625797271728516,8,10,27,0,3,6,0.07546,0.08877
4260,0.0,0.039142608642578125,0.0,0.004708528518676758,0.003192901611328125,5,5,11,0,1,5,0.07431,0.04828
4320,0.0,0.029894590377807617,0.005077838897705078,0.003116130828857422,0.0033354759216308594,10,8,19,0,2,5,0.03403,0.04461
4380,0.0,0.0,0.0,0.0,0.002657175064086914,5,5,5,0,0,5,0.0,0.00485
4440,0.0,0.061829328536987305,0.0,0.0048062801361083984,0.0033235549926757812,5,5,19,0,2,5,0.06373,0.07139
4500,0.0,0.0,0.0,0.0,0.0031614303588867188,6,6,6,0,0,6,0.0,0.00482
4560,0.0,0.0,0.0,0.0,0.003178119659423828,4,4,4,0,0,4,0.0,0.00429
4620,0.0,0.06868410110473633,0.0015912055969238281,0.0031402111053466797,0.004267454147338867,4,4,13,0,2,4,0.07132,0.07974
4680,0.0,0.12187075614929199,0.0016007423400878906,0.06837296485900879,0.0046367645263671875,6,6,43,0,5,4,0.12986,0.19957
4740,0.0,0.04005837440490723,0.03822588920593262,0.0197598934173584,0.0032575130462646484,14,14,25,0,4,4,0.04154,0.10389
4800,0.0,0.0727846622467041,0.005116462707519531,0.0045795440673828125,0.004059553146362305,11,9,22,0,4,5,0.07904,0.0905
4860,0.0,0.0317080020904541,0.002018451690673828,0.0010075569152832031,0.0030324459075927734,12,12,16,0,3,6,0.03254,0.04026
4920,0.0,0.022934913635253906,0.003702878952026367,0.0010361671447753906,0.0032274723052978516,7,7,13,0,2,7,0.02617,0.03456
4980,0.0,0.042060136795043945,0.0015799999237060547,0.003145933151245117,0.003191709518432617,5,7,14,0,2,7,0.04159,0.05198
5040,0.0,0.07105445861816406,0.0,0.00455021858215332,0.0030918121337890625,4,4,16,0,2,5,0.07397000000000001,0.08109
5100,0.0,0.09136748313903809,0.00101470947265625,0.0156707763671875,0.003110170364379883,3,7,21,0,3,6,0.0962,0.11401
5160,0.0,0.074249267578125,0.01107931137084961,0.02864670753479004,0.00327301025390625,17,15,32,0,5,5,0.07455,0.12138
5220,0.0,0.040154457092285156,0.028973817825317383,0.02211165428161621,0.005207061767578125,17,13,26,0,4,6,0.04398,0.0991
5280,0.0,0.06153154373168945,0.011045455932617188,0.012632131576538086,0.003136873245239258,7,7,20,0,3,7,0.06622,0.09046
5340,0.0,0.03930830955505371,0.0070269107818603516,0.02353501319885254,0.003592967987060547,12,12,19,0,3,7,0.03939,0.07677
5400,0.0,0.03755521774291992,0.009572982788085938,0.0031473636627197266,0.0030922889709472656,14,11,18,0,3,7,0.03863,0.05567
5460,0.0,0.06471872329711914,0.011323213577270508,0.04749250411987305,0.0031359195709228516,13,14,32,0,5,6,0.06532,0.13135
5520,0.0,0.02691364288330078,0.0015993118286132812,0.04762625694274902,0.0032927989959716797,13,14,24,0,3,6,0.0282,0.08239
5580,0.0,0.052468061447143555,0.012719392776489258,0.019339561462402344,0.004085540771484375,10,10,21,0,4,5,0.05475000000000001,0.09035
5640,0.0,0.03796720504760742,0.0,0.011050701141357422,0.004813671112060547,11,13,30,0,4,7,0.041749999999999995,0.05685
5700,0.0,0.035188913345336914,0.0010046958923339844,0.008063554763793945,0.0026123523712158203,16,10,21,0,4,7,0.03759,0.05001
5760,0.0,0.15159058570861816,0.001558542251586914,0.035314321517944336,0.0048065185546875,4,7,36,0,6,6,0.1607,0.19643
5820,0.0,0.0,0.0015647411346435547,0.0,0.0031952857971191406,18,18,18,0,3,9,0.0,0.00819
5880,0.0,0.09094452857971191,0.011701583862304688,0.011736631393432617,0.0045850276947021484,10,11,24,0,4,8,0.07438,0.12295
5940,0.0,0.03773236274719238,0.0,0.04655051231384277,0.0031833648681640625,11,13,24,0,4,5,0.04009,0.09059
6000,0.0,0.0,0.016740798950195312,0.0,0.011095762252807617,20,15,15,0,4,4,0.0,0.03126
6060,0.0,0.040250301361083984,0.004859447479248047,0.0015230178833007812,0.0035436153411865234,11,11,20,0,4,4,0.04268,0.05357
6120,0.0,0.0,0.001584768295288086,0.0,0.0016565322875976562,6,6,6,0,1,5,0.0,0.00586
6180,0.0,0.0698704719543457,0.0,0.0064122676849365234,0.0031576156616210938,6,6,18,0,3,5,0.09331,0.08151
6240,0.0,0.10483384132385254,0.00359344482421875,0.04192304611206055,0.003709077835083008,10,12,35,0,5,5,0.10843,0.15689
6300,0.0,0.0,0.016004085540771484,0.02359604835510254,0.003252267837524414,15,14,14,0,2,7,0.0,0.0457
6360,0.0,0.030936479568481445,0.0,0.0031385421752929688,0.0031909942626953125,7,7,13,0,1,7,0.0324,0.03972
6420,0.0,0.12224888801574707,0.017586946487426758,0.02949833869934082,0.0050508975982666016,6,8,50,0,5,5,0.12819,0.17636
6480,0.0,0.0715329647064209,0.006586313247680664,0.009908676147460938,0.0032176971435546875,15,13,26,0,4,7,0.07815,0.09465
6540,0.0,0.06904363632202148,0.0,0.02266669273376465,0.0033168792724609375,10,10,19,0,4,8,0.07269,0.09913
